"","Year","st","State","Gini","GeoFIPS","Region","pc_income","Index","realpc_income"
"724",1944,40,"Rhode Island",0.415607661008835," 44000",1,1312,17.6,74.5454545454545
"725",1944,41,"South Carolina",0.421972066164017," 45000",5,753,17.6,42.7840909090909
"726",1944,42,"South Dakota",0.428546100854874," 46000",4,976,17.6,55.4545454545455
"727",1944,43,"Tennessee",0.429889678955078," 47000",5,879,17.6,49.9431818181818
"728",1944,44,"Texas",0.408785372972488," 48000",6,1068,17.6,60.6818181818182
"729",1944,45,"Utah",0.378450989723206," 49000",7,1078,17.6,61.25
"730",1944,46,"Vermont",0.410794228315353," 50000",1,963,17.6,54.7159090909091
"731",1944,47,"Virginia",0.424060195684433," 51000",5,938,17.6,53.2954545454545
"732",1944,48,"Washington",0.349285095930099," 53000",8,1557,17.6,88.4659090909091
"733",1944,49,"West Virginia",0.37886455655098," 54000",5,829,17.6,47.1022727272727
"734",1944,50,"Wisconsin",0.410920083522797," 55000",3,1116,17.6,63.4090909090909
"735",1944,51,"Wyoming",0.402684271335602," 56000",7,1243,17.6,70.625
"736",1945,1,"Alabama",0.446877658367157," 01000",5,799,18,44.3888888888889
"737",1945,3,"Arizona",0.414011836051941," 04000",6,1150,18,63.8888888888889
"738",1945,4,"Arkansas",0.470570087432861," 05000",5,753,18,41.8333333333333
"739",1945,5,"California",0.412210732698441," 06000",8,1620,18,90
"740",1945,6,"Colorado",0.46125915646553," 08000",7,1213,18,67.3888888888889
"741",1945,7,"Connecticut",0.436204493045807," 09000",1,1592,18,88.4444444444444
"742",1945,8,"Delaware",0.535419344902039," 10000",2,1552,18,86.2222222222222
"743",1945,9,"District of Columbia",0.431403279304504," 11000",2,1754,18,97.4444444444444
"744",1945,10,"Florida",0.500532925128937," 12000",5,1215,18,67.5
"745",1945,11,"Georgia",0.477599263191223," 13000",5,899,18,49.9444444444444
"746",1945,13,"Idaho",0.398800164461136," 16000",7,1144,18,63.5555555555556
"747",1945,14,"Illinois",0.441163510084152," 17000",3,1488,18,82.6666666666667
"748",1945,15,"Indiana",0.405179738998413," 18000",3,1265,18,70.2777777777778
"749",1945,16,"Iowa",0.435578554868698," 19000",4,1096,18,60.8888888888889
"750",1945,17,"Kansas",0.470445513725281," 20000",4,1179,18,65.5
"751",1945,18,"Kentucky",0.435124576091766," 21000",5,815,18,45.2777777777778
"752",1945,19,"Louisiana",0.437584936618805," 22000",5,908,18,50.4444444444444
"753",1945,20,"Maine",0.453790426254272," 23000",1,1101,18,61.1666666666667
"754",1945,21,"Maryland",0.43839219212532," 24000",2,1349,18,74.9444444444444
"755",1945,22,"Massachusetts",0.438329190015793," 25000",1,1382,18,76.7777777777778
"756",1945,23,"Michigan",0.427666634321213," 26000",3,1342,18,74.5555555555556
"757",1945,24,"Minnesota",0.453346282243729," 27000",4,1119,18,62.1666666666667
"758",1945,25,"Mississippi",0.481329917907715," 28000",5,640,18,35.5555555555556
"759",1945,26,"Missouri",0.460812032222748," 29000",4,1147,18,63.7222222222222
"760",1945,27,"Montana",0.433593809604645," 30000",7,1212,18,67.3333333333333
"761",1945,28,"Nebraska",0.454515904188156," 31000",4,1197,18,66.5
"762",1945,29,"Nevada",0.41313511133194," 32000",8,1658,18,92.1111111111111
"763",1945,30,"New Hampshire",0.426866292953491," 33000",1,1139,18,63.2777777777778
"764",1945,31,"New Jersey",0.416092753410339," 34000",2,1609,18,89.3888888888889
"765",1945,32,"New Mexico",0.434665948152542," 35000",6,971,18,53.9444444444444
"766",1945,33,"New York",0.473239064216614," 36000",2,1681,18,93.3888888888889
"767",1945,34,"North Carolina",0.462096780538559," 37000",5,835,18,46.3888888888889
"768",1945,35,"North Dakota",0.454517275094986," 38000",4,1037,18,57.6111111111111
"769",1945,36,"Ohio",0.426039576530457," 39000",3,1361,18,75.6111111111111
"770",1945,37,"Oklahoma",0.426655441522598," 40000",6,989,18,54.9444444444444
"771",1945,38,"Oregon",0.427412271499634," 41000",8,1372,18,76.2222222222222
"772",1945,39,"Pennsylvania",0.437551200389862," 42000",2,1305,18,72.5
"773",1945,40,"Rhode Island",0.448361605405807," 44000",1,1318,18,73.2222222222222
"774",1945,41,"South Carolina",0.447287142276764," 45000",5,772,18,42.8888888888889
"775",1945,42,"South Dakota",0.459023505449295," 46000",4,1083,18,60.1666666666667
"776",1945,43,"Tennessee",0.462252229452133," 47000",5,926,18,51.4444444444444
"777",1945,44,"Texas",0.432007908821106," 48000",6,1082,18,60.1111111111111
"778",1945,45,"Utah",0.421643882989883," 49000",7,1153,18,64.0555555555556
"779",1945,46,"Vermont",0.447101980447769," 50000",1,1047,18,58.1666666666667
"780",1945,47,"Virginia",0.45270973443985," 51000",5,987,18,54.8333333333333
"781",1945,48,"Washington",0.377025783061981," 53000",8,1452,18,80.6666666666667
"782",1945,49,"West Virginia",0.408137649297714," 54000",5,900,18,50
"783",1945,50,"Wisconsin",0.431823819875717," 55000",3,1191,18,66.1666666666667
"784",1945,51,"Wyoming",0.426436275243759," 56000",7,1274,18,70.7777777777778
"785",1946,1,"Alabama",0.450899422168732," 01000",5,763,19.5,39.1282051282051
"786",1946,3,"Arizona",0.411307632923126," 04000",6,1131,19.5,58
"787",1946,4,"Arkansas",0.475222170352936," 05000",5,760,19.5,38.974358974359
"788",1946,5,"California",0.406562119722366," 06000",8,1706,19.5,87.4871794871795
"789",1946,6,"Colorado",0.463588029146194," 08000",7,1231,19.5,63.1282051282051
"790",1946,7,"Connecticut",0.447340399026871," 09000",1,1600,19.5,82.0512820512821
"791",1946,8,"Delaware",0.505423903465271," 10000",2,1579,19.5,80.974358974359
"792",1946,9,"District of Columbia",0.416693210601807," 11000",2,1826,19.5,93.6410256410256
"793",1946,10,"Florida",0.484685957431793," 12000",5,1200,19.5,61.5384615384615
"794",1946,11,"Georgia",0.44390681385994," 13000",5,859,19.5,44.0512820512821
"795",1946,13,"Idaho",0.365736842155457," 16000",7,1203,19.5,61.6923076923077
"796",1946,14,"Illinois",0.436637729406357," 17000",3,1550,19.5,79.4871794871795
"797",1946,15,"Indiana",0.405308246612549," 18000",3,1211,19.5,62.1025641025641
"798",1946,16,"Iowa",0.430647641420364," 19000",4,1238,19.5,63.4871794871795
"799",1946,17,"Kansas",0.435909479856491," 20000",4,1142,19.5,58.5641025641026
"800",1946,18,"Kentucky",0.43995064496994," 21000",5,835,19.5,42.8205128205128
"801",1946,19,"Louisiana",0.427428781986237," 22000",5,845,19.5,43.3333333333333
"802",1946,20,"Maine",0.440762758255005," 23000",1,1148,19.5,58.8717948717949
"803",1946,21,"Maryland",0.425960659980774," 24000",2,1352,19.5,69.3333333333333
"804",1946,22,"Massachusetts",0.43134218454361," 25000",1,1422,19.5,72.9230769230769
"805",1946,23,"Michigan",0.418198734521866," 26000",3,1338,19.5,68.6153846153846
"806",1946,24,"Minnesota",0.44702473282814," 27000",4,1193,19.5,61.1794871794872
"807",1946,25,"Mississippi",0.481631755828857," 28000",5,618,19.5,31.6923076923077
"808",1946,26,"Missouri",0.44764506816864," 29000",4,1200,19.5,61.5384615384615
"809",1946,27,"Montana",0.433896690607071," 30000",7,1309,19.5,67.1282051282051
"810",1946,28,"Nebraska",0.448795139789581," 31000",4,1187,19.5,60.8717948717949
"811",1946,29,"Nevada",0.412926971912384," 32000",8,1786,19.5,91.5897435897436
"812",1946,30,"New Hampshire",0.434734523296356," 33000",1,1168,19.5,59.8974358974359
"813",1946,31,"New Jersey",0.420551478862762," 34000",2,1547,19.5,79.3333333333333
"814",1946,32,"New Mexico",0.416677862405777," 35000",6,947,19.5,48.5641025641026
"815",1946,33,"New York",0.473631888628006," 36000",2,1725,19.5,88.4615384615385
"816",1946,34,"North Carolina",0.454592734575272," 37000",5,875,19.5,44.8717948717949
"817",1946,35,"North Dakota",0.441337168216705," 38000",4,1079,19.5,55.3333333333333
"818",1946,36,"Ohio",0.416141748428345," 39000",3,1324,19.5,67.8974358974359
"819",1946,37,"Oklahoma",0.392501413822174," 40000",6,960,19.5,49.2307692307692
"820",1946,38,"Oregon",0.428693324327469," 41000",8,1390,19.5,71.2820512820513
"821",1946,39,"Pennsylvania",0.429259449243546," 42000",2,1305,19.5,66.9230769230769
"822",1946,40,"Rhode Island",0.433948874473572," 44000",1,1405,19.5,72.0512820512821
"823",1946,41,"South Carolina",0.438161283731461," 45000",5,791,19.5,40.5641025641026
"824",1946,42,"South Dakota",0.435737520456314," 46000",4,1121,19.5,57.4871794871795
"825",1946,43,"Tennessee",0.457053929567337," 47000",5,880,19.5,45.1282051282051
"826",1946,44,"Texas",0.433513432741165," 48000",6,1061,19.5,54.4102564102564
"827",1946,45,"Utah",0.427080929279327," 49000",7,1121,19.5,57.4871794871795
"828",1946,46,"Vermont",0.434036940336227," 50000",1,1096,19.5,56.2051282051282
"829",1946,47,"Virginia",0.439522415399551," 51000",5,1050,19.5,53.8461538461538
"830",1946,48,"Washington",0.372467339038849," 53000",8,1432,19.5,73.4358974358974
"831",1946,49,"West Virginia",0.424604505300522," 54000",5,931,19.5,47.7435897435897
"832",1946,50,"Wisconsin",0.420500516891479," 55000",3,1214,19.5,62.2564102564103
"833",1946,51,"Wyoming",0.417023420333862," 56000",7,1365,19.5,70
"834",1947,1,"Alabama",0.42142915725708," 01000",5,809,22.3,36.2780269058296
"835",1947,3,"Arizona",0.373213738203049," 04000",6,1199,22.3,53.7668161434978
"836",1947,4,"Arkansas",0.450163900852203," 05000",5,740,22.3,33.1838565022422
"837",1947,5,"California",0.383253365755081," 06000",8,1724,22.3,77.3094170403587
"838",1947,6,"Colorado",0.455889731645584," 08000",7,1372,22.3,61.52466367713
"839",1947,7,"Connecticut",0.408523321151733," 09000",1,1721,22.3,77.1748878923767
"840",1947,8,"Delaware",0.501460611820221," 10000",2,1677,22.3,75.2017937219731
"841",1947,9,"District of Columbia",0.399452596902847," 11000",2,1878,22.3,84.2152466367713
"842",1947,10,"Florida",0.466690182685852," 12000",5,1195,22.3,53.5874439461883
"843",1947,11,"Georgia",0.438842445611954," 13000",5,896,22.3,40.1793721973094
"844",1947,13,"Idaho",0.384445577859879," 16000",7,1273,22.3,57.085201793722
"845",1947,14,"Illinois",0.417200118303299," 17000",3,1651,22.3,74.0358744394619
"846",1947,15,"Indiana",0.39359450340271," 18000",3,1316,22.3,59.0134529147982
"847",1947,16,"Iowa",0.426152527332306," 19000",4,1211,22.3,54.304932735426
"848",1947,17,"Kansas",0.430418282747269," 20000",4,1304,22.3,58.4753363228699
"849",1947,18,"Kentucky",0.430036067962646," 21000",5,870,22.3,39.0134529147982
"850",1947,19,"Louisiana",0.404628664255142," 22000",5,890,22.3,39.9103139013453
"851",1947,20,"Maine",0.438557296991348," 23000",1,1182,22.3,53.0044843049327
"852",1947,21,"Maryland",0.423099189996719," 24000",2,1385,22.3,62.1076233183856
"853",1947,22,"Massachusetts",0.416976243257523," 25000",1,1458,22.3,65.3811659192825
"854",1947,23,"Michigan",0.363542079925537," 26000",3,1474,22.3,66.0986547085202
"855",1947,24,"Minnesota",0.428122878074646," 27000",4,1271,22.3,56.9955156950673
"856",1947,25,"Mississippi",0.452115923166275," 28000",5,669,22.3,30
"857",1947,26,"Missouri",0.437850922346115," 29000",4,1230,22.3,55.1569506726457
"858",1947,27,"Montana",0.428091555833817," 30000",7,1480,22.3,66.3677130044843
"859",1947,28,"Nebraska",0.426625609397888," 31000",4,1269,22.3,56.9058295964126
"860",1947,29,"Nevada",0.364174842834473," 32000",8,1791,22.3,80.3139013452915
"861",1947,30,"New Hampshire",0.431290805339813," 33000",1,1233,22.3,55.2914798206278
"862",1947,31,"New Jersey",0.401104629039764," 34000",2,1589,22.3,71.2556053811659
"863",1947,32,"New Mexico",0.408048659563065," 35000",6,1026,22.3,46.0089686098655
"864",1947,33,"New York",0.446796536445618," 36000",2,1751,22.3,78.5201793721973
"865",1947,34,"North Carolina",0.432695269584656," 37000",5,905,22.3,40.5829596412556
"866",1947,35,"North Dakota",0.44684711098671," 38000",4,1467,22.3,65.7847533632287
"867",1947,36,"Ohio",0.400700390338898," 39000",3,1411,22.3,63.2735426008969
"868",1947,37,"Oklahoma",0.383537352085114," 40000",6,1031,22.3,46.2331838565022
"869",1947,38,"Oregon",0.397834748029709," 41000",8,1515,22.3,67.9372197309417
"870",1947,39,"Pennsylvania",0.412008345127106," 42000",2,1378,22.3,61.7937219730942
"871",1947,40,"Rhode Island",0.393703103065491," 44000",1,1488,22.3,66.7264573991031
"872",1947,41,"South Carolina",0.418629258871078," 45000",5,803,22.3,36.0089686098655
"873",1947,42,"South Dakota",0.452102988958359," 46000",4,1254,22.3,56.2331838565022
"874",1947,43,"Tennessee",0.430697083473206," 47000",5,896,22.3,40.1793721973094
"875",1947,44,"Texas",0.417731642723083," 48000",6,1154,22.3,51.7488789237668
"876",1947,45,"Utah",0.390568971633911," 49000",7,1196,22.3,53.6322869955157
"877",1947,46,"Vermont",0.433792144060135," 50000",1,1132,22.3,50.762331838565
"878",1947,47,"Virginia",0.419442594051361," 51000",5,1052,22.3,47.1748878923767
"879",1947,48,"Washington",0.35483780503273," 53000",8,1531,22.3,68.6547085201794
"880",1947,49,"West Virginia",0.40093058347702," 54000",5,1036,22.3,46.457399103139
"881",1947,50,"Wisconsin",0.410379260778427," 55000",3,1298,22.3,58.2062780269058
"882",1947,51,"Wyoming",0.407112926244736," 56000",7,1511,22.3,67.7578475336323
"883",1948,1,"Alabama",0.417075634002686," 01000",5,881,24.1,36.5560165975104
"884",1948,3,"Arizona",0.403591603040695," 04000",6,1354,24.1,56.1825726141079
"885",1948,4,"Arkansas",0.440097212791443," 05000",5,881,24.1,36.5560165975104
"886",1948,5,"California",0.418978601694107," 06000",8,1816,24.1,75.3526970954357
"887",1948,6,"Colorado",0.451106995344162," 08000",7,1489,24.1,61.7842323651452
"888",1948,7,"Connecticut",0.416391551494598," 09000",1,1742,24.1,72.2821576763485
"889",1948,8,"Delaware",0.488768309354782," 10000",2,1679,24.1,69.6680497925311
"890",1948,9,"District of Columbia",0.438855141401291," 11000",2,2120,24.1,87.9668049792531
"891",1948,10,"Florida",0.453175008296967," 12000",5,1240,24.1,51.4522821576763
"892",1948,11,"Georgia",0.423273235559464," 13000",5,997,24.1,41.3692946058091
"893",1948,13,"Idaho",0.429302573204041," 16000",7,1352,24.1,56.0995850622407
"894",1948,14,"Illinois",0.415757566690445," 17000",3,1817,24.1,75.3941908713693
"895",1948,15,"Indiana",0.401745080947876," 18000",3,1448,24.1,60.0829875518672
"896",1948,16,"Iowa",0.416974037885666," 19000",4,1621,24.1,67.2614107883817
"897",1948,17,"Kansas",0.448693007230759," 20000",4,1350,24.1,56.0165975103734
"898",1948,18,"Kentucky",0.424371272325516," 21000",5,1001,24.1,41.5352697095436
"899",1948,19,"Louisiana",0.439535796642303," 22000",5,1023,24.1,42.448132780083
"900",1948,20,"Maine",0.429791927337646," 23000",1,1270,24.1,52.6970954356846
"901",1948,21,"Maryland",0.412822902202606," 24000",2,1548,24.1,64.2323651452282
"902",1948,22,"Massachusetts",0.407110750675201," 25000",1,1532,24.1,63.5684647302905
"903",1948,23,"Michigan",0.389613389968872," 26000",3,1561,24.1,64.7717842323651
"904",1948,24,"Minnesota",0.437218487262726," 27000",4,1451,24.1,60.207468879668
"905",1948,25,"Mississippi",0.455567359924316," 28000",5,797,24.1,33.0705394190871
"906",1948,26,"Missouri",0.433957725763321," 29000",4,1378,24.1,57.1784232365145
"907",1948,27,"Montana",0.425098389387131," 30000",7,1638,24.1,67.9668049792531
"908",1948,28,"Nebraska",0.440079420804977," 31000",4,1545,24.1,64.1078838174274
"909",1948,29,"Nevada",0.419370085000992," 32000",8,1811,24.1,75.1452282157676
"910",1948,30,"New Hampshire",0.389028578996658," 33000",1,1312,24.1,54.4398340248963
"911",1948,31,"New Jersey",0.403153777122498," 34000",2,1667,24.1,69.1701244813278
"912",1948,32,"New Mexico",0.439598232507706," 35000",6,1156,24.1,47.9668049792531
"913",1948,33,"New York",0.445307523012161," 36000",2,1783,24.1,73.9834024896266
"914",1948,34,"North Carolina",0.431948333978653," 37000",5,1008,24.1,41.8257261410788
"915",1948,35,"North Dakota",0.436768800020218," 38000",4,1462,24.1,60.6639004149378
"916",1948,36,"Ohio",0.400297939777374," 39000",3,1541,24.1,63.9419087136929
"917",1948,37,"Oklahoma",0.433229386806488," 40000",6,1144,24.1,47.4688796680498
"918",1948,38,"Oregon",0.419598132371902," 41000",8,1676,24.1,69.5435684647303
"919",1948,39,"Pennsylvania",0.393397331237793," 42000",2,1437,24.1,59.6265560165975
"920",1948,40,"Rhode Island",0.395844668149948," 44000",1,1468,24.1,60.9128630705394
"921",1948,41,"South Carolina",0.416063040494919," 45000",5,926,24.1,38.4232365145228
"922",1948,42,"South Dakota",0.442554652690887," 46000",4,1503,24.1,62.3651452282158
"923",1948,43,"Tennessee",0.427344232797623," 47000",5,970,24.1,40.2489626556017
"924",1948,44,"Texas",0.456545740365982," 48000",6,1221,24.1,50.6639004149378
"925",1948,45,"Utah",0.383809983730316," 49000",7,1287,24.1,53.402489626556
"926",1948,46,"Vermont",0.419331341981888," 50000",1,1220,24.1,50.6224066390041
"927",1948,47,"Virginia",0.414067715406418," 51000",5,1202,24.1,49.8755186721992
"928",1948,48,"Washington",0.401675701141357," 53000",8,1678,24.1,69.6265560165975
"929",1948,49,"West Virginia",0.404618620872498," 54000",5,1105,24.1,45.850622406639
"930",1948,50,"Wisconsin",0.404053777456284," 55000",3,1436,24.1,59.5850622406639
"931",1948,51,"Wyoming",0.423524439334869," 56000",7,1635,24.1,67.8423236514523
"932",1949,1,"Alabama",0.41875034570694," 01000",5,838,23.8,35.2100840336134
"933",1949,3,"Arizona",0.385040491819382," 04000",6,1343,23.8,56.4285714285714
"934",1949,4,"Arkansas",0.418204516172409," 05000",5,818,23.8,34.3697478991597
"935",1949,5,"California",0.415586441755295," 06000",8,1800,23.8,75.6302521008403
"936",1949,6,"Colorado",0.430062025785446," 08000",7,1478,23.8,62.1008403361345
"937",1949,7,"Connecticut",0.435656845569611," 09000",1,1682,23.8,70.672268907563
"938",1949,8,"Delaware",0.53615128993988," 10000",2,1804,23.8,75.7983193277311
"939",1949,9,"District of Columbia",0.402440845966339," 11000",2,2286,23.8,96.0504201680672
"940",1949,10,"Florida",0.438007354736328," 12000",5,1246,23.8,52.3529411764706
"941",1949,11,"Georgia",0.420299977064133," 13000",5,983,23.8,41.3025210084034
"942",1949,13,"Idaho",0.414786279201508," 16000",7,1297,23.8,54.4957983193277
"943",1949,14,"Illinois",0.413132816553116," 17000",3,1690,23.8,71.0084033613445
"944",1949,15,"Indiana",0.395041227340698," 18000",3,1357,23.8,57.0168067226891
"945",1949,16,"Iowa",0.40805795788765," 19000",4,1362,23.8,57.2268907563025
"946",1949,17,"Kansas",0.439116507768631," 20000",4,1314,23.8,55.2100840336134
"947",1949,18,"Kentucky",0.415312647819519," 21000",5,940,23.8,39.4957983193277
"948",1949,19,"Louisiana",0.425525724887848," 22000",5,1082,23.8,45.4621848739496
"949",1949,20,"Maine",0.419400453567505," 23000",1,1214,23.8,51.0084033613445
"950",1949,21,"Maryland",0.424576312303543," 24000",2,1541,23.8,64.7478991596639
"951",1949,22,"Massachusetts",0.399687111377716," 25000",1,1498,23.8,62.9411764705882
"952",1949,23,"Michigan",0.39911288022995," 26000",3,1523,23.8,63.9915966386555
"953",1949,24,"Minnesota",0.431814312934875," 27000",4,1335,23.8,56.0924369747899
"954",1949,25,"Mississippi",0.441151946783066," 28000",5,711,23.8,29.8739495798319
"955",1949,26,"Missouri",0.419583708047867," 29000",4,1332,23.8,55.9663865546218
"956",1949,27,"Montana",0.420552134513855," 30000",7,1433,23.8,60.2100840336134
"957",1949,28,"Nebraska",0.440747648477554," 31000",4,1361,23.8,57.1848739495798
"958",1949,29,"Nevada",0.422491729259491," 32000",8,1868,23.8,78.4873949579832
"959",1949,30,"New Hampshire",0.414375066757202," 33000",1,1297,23.8,54.4957983193277
"960",1949,31,"New Jersey",0.409179449081421," 34000",2,1639,23.8,68.8655462184874
"961",1949,32,"New Mexico",0.43702831864357," 35000",6,1188,23.8,49.9159663865546
"962",1949,33,"New York",0.44175922870636," 36000",2,1738,23.8,73.0252100840336
"963",1949,34,"North Carolina",0.427015095949173," 37000",5,978,23.8,41.0924369747899
"964",1949,35,"North Dakota",0.421041935682297," 38000",4,1231,23.8,51.7226890756302
"965",1949,36,"Ohio",0.402139455080032," 39000",3,1456,23.8,61.1764705882353
"966",1949,37,"Oklahoma",0.438896209001541," 40000",6,1180,23.8,49.5798319327731
"967",1949,38,"Oregon",0.400321155786514," 41000",8,1641,23.8,68.9495798319328
"968",1949,39,"Pennsylvania",0.401034086942673," 42000",2,1403,23.8,58.9495798319328
"969",1949,40,"Rhode Island",0.420783668756485," 44000",1,1414,23.8,59.4117647058823
"970",1949,41,"South Carolina",0.391681730747223," 45000",5,885,23.8,37.1848739495798
"971",1949,42,"South Dakota",0.44034081697464," 46000",4,1121,23.8,47.1008403361345
"972",1949,43,"Tennessee",0.410069167613983," 47000",5,959,23.8,40.2941176470588
"973",1949,44,"Texas",0.433783501386642," 48000",6,1319,23.8,55.4201680672269
"974",1949,45,"Utah",0.385327517986298," 49000",7,1295,23.8,54.4117647058823
"975",1949,46,"Vermont",0.424128323793411," 50000",1,1147,23.8,48.1932773109244
"976",1949,47,"Virginia",0.40785551071167," 51000",5,1185,23.8,49.7899159663866
"977",1949,48,"Washington",0.399187445640564," 53000",8,1656,23.8,69.5798319327731
"978",1949,49,"West Virginia",0.375026941299438," 54000",5,1016,23.8,42.6890756302521
"979",1949,50,"Wisconsin",0.401899963617325," 55000",3,1391,23.8,58.4453781512605
"980",1949,51,"Wyoming",0.407498002052307," 56000",7,1702,23.8,71.5126050420168
"981",1950,1,"Alabama",0.425281018018723," 01000",5,919,24.1,38.1327800829876
"982",1950,3,"Arizona",0.424009412527084," 04000",6,1408,24.1,58.4232365145228
"983",1950,4,"Arkansas",0.433183789253235," 05000",5,849,24.1,35.2282157676349
"984",1950,5,"California",0.428409546613693," 06000",8,1947,24.1,80.7883817427386
"985",1950,6,"Colorado",0.435291618108749," 08000",7,1584,24.1,65.7261410788382
"986",1950,7,"Connecticut",0.4379922747612," 09000",1,1918,24.1,79.5850622406639
"987",1950,8,"Delaware",0.543453693389893," 10000",2,2082,24.1,86.3900414937759
"988",1950,9,"District of Columbia",0.421425461769104," 11000",2,2427,24.1,100.705394190871
"989",1950,10,"Florida",0.457246422767639," 12000",5,1351,24.1,56.0580912863071
"990",1950,11,"Georgia",0.42391911149025," 13000",5,1087,24.1,45.103734439834
"991",1950,13,"Idaho",0.417764633893967," 16000",7,1352,24.1,56.0995850622407
"992",1950,14,"Illinois",0.423514604568481," 17000",3,1842,24.1,76.4315352697095
"993",1950,15,"Indiana",0.39243420958519," 18000",3,1525,24.1,63.2780082987552
"994",1950,16,"Iowa",0.410767167806625," 19000",4,1539,24.1,63.8589211618257
"995",1950,17,"Kansas",0.439016997814178," 20000",4,1481,24.1,61.4522821576763
"996",1950,18,"Kentucky",0.41925123333931," 21000",5,998,24.1,41.4107883817427
"997",1950,19,"Louisiana",0.428193181753159," 22000",5,1132,24.1,46.9709543568465
"998",1950,20,"Maine",0.418175160884857," 23000",1,1226,24.1,50.8713692946058
"999",1950,21,"Maryland",0.426547825336456," 24000",2,1702,24.1,70.6224066390041
"1000",1950,22,"Massachusetts",0.423943281173706," 25000",1,1685,24.1,69.9170124481328
"1001",1950,23,"Michigan",0.400843232870102," 26000",3,1717,24.1,71.2448132780083
"1002",1950,24,"Minnesota",0.410649091005325," 27000",4,1447,24.1,60.0414937759336
"1003",1950,25,"Mississippi",0.444082677364349," 28000",5,780,24.1,32.3651452282158
"1004",1950,26,"Missouri",0.434719204902649," 29000",4,1438,24.1,59.6680497925311
"1005",1950,27,"Montana",0.41632616519928," 30000",7,1678,24.1,69.6265560165975
"1006",1950,28,"Nebraska",0.424757540225983," 31000",4,1583,24.1,65.6846473029046
"1007",1950,29,"Nevada",0.442937642335892," 32000",8,2089,24.1,86.6804979253112
"1008",1950,30,"New Hampshire",0.408230811357498," 33000",1,1373,24.1,56.9709543568465
"1009",1950,31,"New Jersey",0.407058984041214," 34000",2,1820,24.1,75.5186721991701
"1010",1950,32,"New Mexico",0.422535270452499," 35000",6,1260,24.1,52.2821576763485
"1011",1950,33,"New York",0.450362354516983," 36000",2,1868,24.1,77.5103734439834
"1012",1950,34,"North Carolina",0.42494735121727," 37000",5,1095,24.1,45.4356846473029
"1013",1950,35,"North Dakota",0.429726898670197," 38000",4,1388,24.1,57.5933609958506
"1014",1950,36,"Ohio",0.404803097248077," 39000",3,1611,24.1,66.8464730290456
"1015",1950,37,"Oklahoma",0.443080008029938," 40000",6,1164,24.1,48.298755186722
"1016",1950,38,"Oregon",0.415277570486069," 41000",8,1695,24.1,70.3319502074689
"1017",1950,39,"Pennsylvania",0.404258817434311," 42000",2,1552,24.1,64.3983402489627
"1018",1950,40,"Rhode Island",0.416047066450119," 44000",1,1601,24.1,66.4315352697095
"1019",1950,41,"South Carolina",0.416140168905258," 45000",5,943,24.1,39.1286307053942
"1020",1950,42,"South Dakota",0.425392299890518," 46000",4,1298,24.1,53.8589211618257
"1021",1950,43,"Tennessee",0.436380535364151," 47000",5,1040,24.1,43.1535269709544
"1022",1950,44,"Texas",0.45384880900383," 48000",6,1392,24.1,57.7593360995851
"1023",1950,45,"Utah",0.390965849161148," 49000",7,1391,24.1,57.7178423236514
"1024",1950,46,"Vermont",0.414493054151535," 50000",1,1189,24.1,49.3360995850622
"1025",1950,47,"Virginia",0.41727614402771," 51000",5,1327,24.1,55.0622406639004
"1026",1950,48,"Washington",0.399951726198196," 53000",8,1797,24.1,74.5643153526971
"1027",1950,49,"West Virginia",0.393291562795639," 54000",5,1051,24.1,43.6099585062241
"1028",1950,50,"Wisconsin",0.412789016962051," 55000",3,1515,24.1,62.8630705394191
"1029",1950,51,"Wyoming",0.418826937675476," 56000",7,1792,24.1,74.356846473029
"1030",1951,1,"Alabama",0.410921663045883," 01000",5,1071,26,41.1923076923077
"1031",1951,3,"Arizona",0.434709131717682," 04000",6,1677,26,64.5
"1032",1951,4,"Arkansas",0.435564696788788," 05000",5,970,26,37.3076923076923
"1033",1951,5,"California",0.424053221940994," 06000",8,2166,26,83.3076923076923
"1034",1951,6,"Colorado",0.439332336187363," 08000",7,1881,26,72.3461538461538
"1035",1951,7,"Connecticut",0.415610492229462," 09000",1,2191,26,84.2692307692308
"1036",1951,8,"Delaware",0.508829176425934," 10000",2,2168,26,83.3846153846154
"1037",1951,9,"District of Columbia",0.424611687660217," 11000",2,2547,26,97.9615384615385
"1038",1951,10,"Florida",0.447726607322693," 12000",5,1440,26,55.3846153846154
"1039",1951,11,"Georgia",0.434690147638321," 13000",5,1240,26,47.6923076923077
"1040",1951,13,"Idaho",0.39954024553299," 16000",7,1532,26,58.9230769230769
"1041",1951,14,"Illinois",0.414592891931534," 17000",3,2041,26,78.5
"1042",1951,15,"Indiana",0.395588278770447," 18000",3,1719,26,66.1153846153846
"1043",1951,16,"Iowa",0.411757916212082," 19000",4,1647,26,63.3461538461538
"1044",1951,17,"Kansas",0.427519649267197," 20000",4,1622,26,62.3846153846154
"1045",1951,18,"Kentucky",0.425767570734024," 21000",5,1172,26,45.0769230769231
"1046",1951,19,"Louisiana",0.431297808885574," 22000",5,1234,26,47.4615384615385
"1047",1951,20,"Maine",0.414573580026627," 23000",1,1360,26,52.3076923076923
"1048",1951,21,"Maryland",0.427838206291199," 24000",2,1895,26,72.8846153846154
"1049",1951,22,"Massachusetts",0.414025634527206," 25000",1,1857,26,71.4230769230769
